Timestamp,Vid,Type,Title,Status,Size,Latency
333133209,654800000,HTTP,Page 1,200,17,332481494
666564171,654800000,HTTP,Page 2,200,11,333197923
1424484154,654800000,HTTP,Page SSL,200,8083,652171621
327793475,392000000,HTTP,Page 1,200,17,326956112
649796097,392000000,HTTP,Page 2,200,11,321881278
1281749227,392000000,HTTP,Page SSL,200,8083,628042771
